"","model_S$FREQUENCY","V2","V3"
"994",2,39.15,-75.48
"995",2,38.93,-77.01
"996",2,39.06,-84.45
"997",2,39.29,-76.62
"998",2,39.34,-76.6
"999",2,39.28,-84.37
"1000",2,38.84,-76.98
"1001",2,38.83,-77.01
"1002",2,38.56,-76.6
"1003",2,38.94,-76.98
"1004",2,38.57,-89.91
"1005",2,39.46,-119.78
"1006",2,39.15,-123.2
"1007",2,38.55,-121.46
"1008",2,39.36,-74.43
"1009",2,39.14,-84.52
"1010",2,39.54,-119.7
"1011",2,39.25,-84.34
"1012",2,38.96,-119.77
"1013",2,38.68,-88.47
"1014",2,38.73,-87.69
"1015",2,39.3,-89.88
"1016",2,38.77,-75.14
"1017",2,38.6,-95.27
"1018",2,39.13,-100.86
"1019",2,39.33,-95.27
"1020",2,39.07,-100.24
"1021",2,39.05,-95.69
"1022",2,38.97,-89.1
"1023",2,38.75,-82.99
"1024",2,39.33,-84.29
"1025",2,39.17,-84.43
"1026",2,39.2,-84.47
"1027",2,38.87,-78.51
"1028",2,38.7,-90.14
"1029",2,38.74,-89.67
"1030",2,38.91,-104.79
"1031",2,39.24,-106.3
"1032",2,39.15,-121.62
"1033",2,39.56,-104.91
"1034",2,38.75,-122.91
"1035",2,39.12,-121.34
"1036",2,39.33,-120.2
"1037",2,38.57,-121.3
"1038",2,39.51,-121.54
"1039",2,39.1,-122.91
"1040",2,38.75,-121.25
"1041",2,38.77,-121.25
"1042",2,38.72,-120.79
"1043",2,39.21,-122
"1044",2,38.67,-121.15
"1045",2,38.67,-121.31
"1046",2,38.57,-121.47
"1047",2,38.55,-121.46
"1048",2,39.52,-122.21
"1049",2,39.09,-108.56
"1050",2,38.49,-122.75
"1051",2,39.01,-96.85
"1052",2,38.54,-84.84
"1053",2,38.53,-76.97
"1054",2,39.15,-77.05
"1055",2,39.09,-76.88
"1056",2,39,-76.98
"1057",2,38.56,-92.22
"1058",2,39.15,-94.55
"1059",2,38.64,-90.45
"1060",2,38.9,-94.33
"1061",2,38.67,-94.38
"1062",2,38.72,-90.7
"1063",2,38.57,-92.18
"1064",2,38.62,-90.24
"1065",2,38.96,-92.31
"1066",2,38.65,-90.28
"1067",2,39.55,-76.06
"1068",2,39.44,-91.06
"1069",2,39.25,-119.95
"1070",2,38.98,-119.17
"1071",2,38.52,-118.63
"1072",2,39.25,-94.65
"1073",2,38.85,-82.24
"1074",2,38.96,-77.36
"1075",2,39.22,-76.06
"1076",2,39.49,-88.27
"1077",2,39.36,-76.78
"1078",2,39.05,-80.49
"1079",2,39.46,-79.68
"1080",2,39.34,-80.03
"1081",2,38.68,-85.17
"1082",2,39.02,-89.79
"1083",2,38.9,-90.16
"1084",2,38.91,-90.17
"1085",2,38.77,-76.08
"1086",2,39.56,-76.99
"1087",2,38.57,-76.07
"1088",2,38.9,-94.67
"1089",2,39.38,-84.37
"1090",2,39.4,-84.21
"1091",2,38.74,-108.05
"1092",2,38.79,-85.36
"1093",2,39.09,-108.55
"1094",2,38.93,-77.01
"1095",2,38.93,-77.01
"1096",2,38.92,-77.02
"1097",2,38.94,-76.99
"1098",2,39.45,-75.68
"1099",2,39.47,-98.11
"1100",2,39.14,-84.5
"1101",2,39.33,-84.3
"1102",2,38.52,-98.78
"1103",2,39.48,-95.75
"1104",2,39.06,-94.61
"1105",2,38.64,-75.6
"1106",2,39.15,-75.52
"1107",2,39.3,-76.62
"1108",2,39,-77.11
"1109",2,38.87,-104.82
"1110",2,38.63,-90.26
"1111",2,39.36,-94.24
"1112",2,38.65,-90.53
"1113",2,38.63,-90.31
"1114",2,38.59,-90.23
"1115",2,38.58,-90.23
"1116",2,38.62,-90.24
"1117",2,38.6,-90.28
"1118",2,39.17,-91.88
"1119",2,39.43,-92.41
"1120",2,38.96,-92.29
"1121",2,38.84,-91.97
"1122",2,38.64,-90.23
"1123",2,39.33,-82.12
"1124",2,39.36,-84.37
"1125",2,39.38,-84.52
"1126",2,39.42,-84.57
"1127",2,39.34,-84.46
"1128",2,39.36,-74.43
"1129",2,39.59,-75.44
"1130",2,39.55,-82.43
"1131",2,39.31,-74.59
"1132",2,39.27,-119.57
"1133",2,39.39,-83.02
"1134",2,39.52,-119.79
"1135",2,39.53,-119.8
"1136",2,39.53,-119.82
"1137",2,39.11,-84.88
"1138",2,39.52,-119.8
"1139",2,39.5,-119.76
"1140",2,39.14,-84.46
"1141",2,39.34,-85.48
"1142",2,39.12,-86.57
"1143",2,38.74,-85.38
"1144",2,39.62,-86.85
"1145",2,39.53,-87.11
"1146",2,38.96,-85.89
"1147",2,38.87,-77.16
"1148",2,38.77,-77.49
"1149",2,38.88,-77.38
"1150",2,38.94,-77.54
"1151",2,38.86,-77.23
"1152",2,39.61,-82.94
"1153",2,39.27,-80.36
"1154",2,38.57,-90.11
"1155",2,39.38,-89.08
"1156",2,39.48,-80.17
"1157",2,39.08,-94.58
"1158",2,38.64,-90.26
"1159",2,39.14,-84.5
"1160",2,39.2,-119.78
"1161",2,38.95,-112.34
"1162",2,38.75,-89.67
"1163",2,39.03,-94.26
"1164",2,38.63,-89.52
"1165",2,39.5,-84.31
"1166",2,39.43,-81.46
"1167",2,38.64,-90.26
"1168",2,39.42,-87.41
"1169",2,39.49,-87.41
"1170",2,39.25,-84.34
"1171",2,39.37,-121.69
"1172",2,38.85,-86.49
"1173",2,38.64,-77.29
"1174",2,38.51,-77.31
"1175",2,39.19,-78.19
"1176",2,38.86,-77.23
"1177",2,38.94,-77.55
"1178",2,38.82,-77.64
"1179",2,38.84,-104.8
"1180",2,39.57,-105
"1181",2,39.41,-104.88
"1182",2,39.25,-76.61
"1183",2,39.35,-76.66
"1184",2,39.36,-76.65
"1185",2,39.3,-90.41
"1186",2,39.11,-90.34
"1187",2,39.41,-79.4
"1188",2,39.35,-76.48
"1189",2,39.39,-76.62
"1190",2,39.01,-84.56
"1191",2,39.31,-81.53
"1192",2,39.01,-84.66
"1193",2,38.55,-90.02
"1194",2,39.01,-87.75
"1195",2,39.56,-89.29
"1196",2,38.64,-88.95
"1197",2,38.93,-94.64
"1198",2,38.91,-94.65
"1199",2,38.93,-94.65
"1200",2,38.92,-94.77
"1201",2,39.44,-98.7
"1202",2,39.03,-99.87
"1203",2,38.94,-94.38
"1204",2,38.56,-121.46
"1205",2,38.57,-121.47
"1206",2,39,-77.09
"1207",2,39.61,-110.83
"1208",2,38.58,-109.56
"1209",2,38.78,-112.08
"1210",2,38.72,-104.8
"1211",2,38.71,-77.14
"1212",2,39.08,-96.77
"1213",2,38.94,-77.08
"1214",2,39.14,-121.59
"1215",2,38.66,-80.75
"1216",2,38.81,-81.37
"1217",2,39.33,-78.7
"1218",2,39.42,-77.91
"1219",2,39.27,-81.56
"1220",2,39.27,-80.37
"1221",2,38.82,-81.73
"1222",2,39.55,-105.01
"1223",2,39.18,-78.17
"1224",2,38.93,-79.85
"1225",2,38.93,-76.92
"1226",2,38.78,-90.34
"1227",2,38.51,-90.38
"1228",2,38.58,-90.45
"1229",2,39.08,-94.57
"1230",2,39.05,-94.59
"1231",2,38.94,-94.6
"1232",2,38.75,-90.44
"1233",2,38.63,-90.31
"1234",2,38.85,-94.82
"1235",2,38.51,-94.94
"1236",2,38.94,-94.66
"1237",2,38.96,-94.86
"1238",2,39.06,-95.7
"1239",2,39,-94.69
"1240",2,39.2,-96.6
"1241",2,39.54,-95.13
"1242",2,38.93,-94.65
"1243",2,39.38,-101.04
"1244",2,39.39,-97.12
"1245",2,39.57,-97.67
"1246",2,38.89,-94.77
"1247",2,38.74,-98.22
"1248",2,39.04,-95.69
"1249",2,39.37,-99.84
"1250",2,38.64,-99.93
"1251",2,38.88,-99.3
"1252",2,38.93,-94.65
"1253",2,38.68,-96.94
"1254",2,38.93,-94.63
"1255",2,39.05,-98.14
"1256",2,38.57,-97.68
"1257",2,39.2,-96.6
"1258",2,38.81,-94.94
"1259",2,38.93,-97.21
"1260",2,38.57,-94.85
"1261",2,38.67,-96.5
"1262",2,38.94,-94.73
"1263",2,39.13,-94.79
"1264",2,38.94,-94.64
"1265",2,39.25,-99.3
"1266",2,38.53,-99.32
"1267",2,38.88,-98.86
"1268",2,39.28,-94.9
"1269",2,39.31,-94.92
"1270",2,38.9,-94.67
"1271",2,38.83,-97.61
"1272",2,38.83,-97.61
"1273",2,39.2,-96.32
"1274",2,38.91,-75.43
"1275",2,39.53,-107.32
"1276",2,38.98,-95.25
"1277",2,39.01,-94.58
"1278",2,38.53,-90.48
"1279",2,38.95,-92.32
"1280",2,38.64,-90.26
"1281",2,39.21,-84.48
"1282",2,39.19,-106.84
"1283",2,38.8,-104.82
"1284",2,38.94,-104.72
"1285",2,39.59,-104.82
"1286",2,39.16,-108.74
"1287",2,38.83,-104.79
"1288",2,39.07,-77.48
"1289",2,39.52,-107.77
"1290",2,38.55,-106.92
"1291",2,38.83,-102.36
"1292",2,39.6,-105.09
"1293",2,38.94,-104.72
"1294",2,39.53,-104.87
"1295",2,39.57,-106.08
"1296",2,38.97,-105.07
"1297",2,38.91,-104.82
"1298",2,38.97,-104.75
"1299",2,39.56,-81
"1300",2,39.08,-108.52
"1301",2,39.13,-84.61
"1302",2,39.44,-81.44
"1303",2,38.85,-91.94
"1304",2,38.94,-92.33
"1305",2,39.03,-95.72
"1306",2,39.28,-94.89
"1307",2,39.55,-104.77
"1308",2,39.37,-84.36
"1309",2,38.79,-90.58
"1310",2,38.8,-90.78
"1311",2,38.58,-89.93
"1312",2,39.01,-92.32
"1313",2,39.05,-76.96
"1314",2,38.98,-76.56
"1315",1,42.53,-114.43
"1316",1,42.11,-104.88
"1317",1,44.69,-105.98
"1318",1,43.77,-105.78
"1319",1,44.17,-105.89
"1320",1,48.21,-104.39
"1321",1,45.93,-112.52
"1322",1,44.39,-105.46
"1323",1,39.67,-105
"1324",1,40.02,-105.2
"1325",1,38.27,-112.48
"1326",1,42.44,-122.85
"1327",1,44.03,-112.72
"1328",1,47.53,-121.7
"1329",1,42.7,-114.82
"1330",1,43.46,-116.47
"1331",1,43.53,-116.06
"1332",1,48.73,-116.18
"1333",1,40.01,-105.33
"1334",1,40.01,-105.33
"1335",1,40.01,-105.34
"1336",1,39.99,-105.5
"1337",1,40.89,-111.89
"1338",1,40.96,-111.43
"1339",1,41.25,-111.85
"1340",1,43.59,-115.92
"1341",1,41.5,-111.99
"1342",1,46.66,-121.13
"1343",1,43.42,-108.18
"1344",1,38.45,-107.34
"1345",1,38.45,-107.54
"1346",1,40.38,-105.51
"1347",1,40.42,-105.22
"1348",1,39.88,-106.33
"1349",1,40.34,-105.53
"1350",1,40.36,-105.24
"1351",1,40.37,-105.33
"1352",1,43.22,-108.79
"1353",1,43.33,-111.21
"1354",1,48.34,-114.01
"1355",1,45.31,-107.96
"1356",1,42.48,-106.8
"1357",1,42.47,-104.96
"1358",1,42.29,-104.76
"1359",1,42.17,-106.88
"1360",1,42.16,-106.91
"1361",1,44.5,-109.18
"1362",1,42.03,-110.06
"1363",1,47.96,-118.98
"1364",1,43.36,-115.45
"1365",1,43.93,-116.44
"1366",1,43.54,-116.09
"1367",1,42.67,-113.49
"1368",1,46.65,-111.73
"1369",1,42.12,-122.55
"1370",1,40.4,-111.53
"1371",1,40.91,-109.42
"1372",1,46.27,-119.59
"1373",1,46.62,-120.48
"1374",1,44.51,-109.13
"1375",1,42.55,-106.72
"1376",1,44.51,-109.17
"1377",1,37.51,-108.59
"1378",1,37.43,-108.57
"1379",1,44.51,-109.17
"1380",1,48,-123.6
"1381",1,48.1,-123.39
"1382",1,41.66,-106.19
"1383",1,41.66,-106.19
"1384",1,43.91,-111.29
"1385",1,44.08,-121.31
"1386",1,37.75,-106.1
"1387",1,44.14,-121.27
"1388",1,46.97,-122.64
"1389",1,47.53,-120.3
"1390",1,47.34,-120.09
"1391",1,47.81,-119.99
"1392",1,47.43,-120.33
"1393",1,42.62,-114.5
"1394",1,45.65,-122.72
"1395",1,47.43,-121.65
"1396",1,44.46,-118.72
"1397",1,42.97,-123.36
"1398",1,45.98,-106.66
"1399",1,48.68,-121.72
"1400",1,45.05,-122.96
"1401",1,40.04,-106.21
"1402",1,39.95,-105.36
"1403",1,39.64,-104.91
"1404",1,42.85,-123.18
"1405",1,42.85,-108.31
"1406",1,47.95,-119.87
"1407",1,44.03,-112.72
"1408",1,40.96,-103.12
"1409",1,45.11,-123.23
"1410",1,45.11,-123.28
"1411",1,44.1,-122.69
"1412",1,45.11,-121.82
"1413",1,44.29,-122.04
"1414",1,45.94,-118.67
"1415",1,48.96,-116.56
"1416",1,44.07,-122.84
"1417",1,44.42,-111.4
"1418",1,44.02,-111.58
"1419",1,43.91,-111.28
"1420",1,45.67,-121.55
"1421",1,45.67,-121.52
"1422",1,42.26,-111.67
"1423",1,44.38,-122.35
"1424",1,46.38,-115.95
"1425",1,41.88,-110.09
"1426",1,45.99,-118.8
"1427",1,46.01,-118.82
"1428",1,46.31,-119.11
"1429",1,43.56,-116.12
"1430",1,37.99,-111.44
"1431",1,41.59,-109.75
"1432",1,40.56,-112.06
"1433",1,45.79,-119.31
"1434",1,42.5,-120.99
"1435",1,42.61,-114.09
"1436",1,42.63,-114.17
"1437",1,40.56,-111.53
"1438",1,40.49,-111.31
"1439",1,40.5,-111.43
"1440",1,45.8,-119.37
"1441",1,38.06,-102.13
"1442",1,43.9,-116.24
"1443",1,37.19,-113.3
"1444",1,43.49,-112.05
"1445",1,48.59,-118.06
"1446",1,43.42,-112.1
"1447",1,43.47,-112.06
"1448",1,43.55,-112.05
"1449",1,43.47,-112.06
"1450",1,42.91,-115.07
"1451",1,42.78,-112.88
"1452",1,44.84,-116.9
"1453",1,42.95,-115.98
"1454",1,44.53,-116.05
"1455",1,42.84,-114.9
"1456",1,42.67,-114.78
"1457",1,42.87,-114.91
"1458",1,42.6,-114.4
"1459",1,45.18,-113.88
"1460",1,43.24,-116.38
"1461",1,42.74,-114.84
"1462",1,42.59,-114.36
"1463",1,42.77,-114.92
"1464",1,42.86,-114.88
"1465",1,44.97,-116.85
"1466",1,42.77,-114.91
"1467",1,42.53,-114.04
"1468",1,45.24,-116.7
"1469",1,43.18,-115.73
"1470",1,43.15,-115.67
"1471",1,43.9,-116.82
"1472",1,46.23,-113.29
"1473",1,45.21,-109.17
"1474",1,40.99,-102.26
"1475",1,47.66,-122.43
"1476",1,47.98,-122.22
"1477",1,42.95,-114.8
"1478",1,42.17,-121.81
"1479",1,45.81,-120.17
"1480",1,37.99,-103.55
"1481",1,38.09,-102.61
"1482",1,40.98,-111.89
"1483",1,42.65,-114.89
"1484",1,38.06,-103.22
"1485",1,46.47,-122.11
"1486",1,43.43,-114.03
"1487",1,41.73,-111.84
"1488",1,41.75,-111.75
"1489",1,46.1,-122.92
"1490",1,41.74,-111.78
"1491",1,45.72,-120.77
"1492",1,42.91,-110.89
"1493",1,42.73,-110.9
"1494",1,44.6,-122.69
"1495",1,48.47,-122.56
"1496",1,43.25,-114.36
"1497",1,40.22,-103.69
"1498",1,42.62,-112.15
"1499",1,44.06,-111.35
"1500",1,46.41,-105.8
"1501",1,47.05,-104.74
"1502",1,47.68,-104.16
"1503",1,46.27,-104.18
"1504",1,46.12,-111.41
"1505",1,42.74,-114.16
"1506",1,45.46,-121.66
"1507",1,40.54,-110.07
"1508",1,40.67,-111.89
"1509",1,40.67,-111.89
"1510",1,40.57,-111.76
"1511",1,45.61,-121.14
"1512",1,45.94,-119.3
"1513",1,46.87,-113.87
"1514",1,44.55,-110.4
"1515",1,44.46,-110.83
"1516",1,47.33,-110.64
"1517",1,43.77,-117.16
"1518",1,43.64,-117.24
"1519",1,43.64,-117.23
"1520",1,44.08,-111.5
"1521",1,38.49,-112.85
"1522",1,42.51,-111.79
"1523",1,42.54,-111.79
"1524",1,42.27,-111.75
"1525",1,42.59,-111.73
"1526",1,42.64,-111.7
"1527",1,43.25,-122.34
"1528",1,43.27,-122.41
"1529",1,42.51,-122.76
"1530",1,42.22,-121.8
"1531",1,43.36,-122.25
"1532",1,43.27,-122.45
"1533",1,42.09,-122.07
"1534",1,45.7,-121.51
"1535",1,42.73,-122.51
"1536",1,42.73,-122.52
"1537",1,42.73,-122.52
"1538",1,42.73,-122.42
"1539",1,43.31,-122.5
"1540",1,43.29,-122.47
"1541",1,45.27,-117.21
"1542",1,43.27,-122.45
"1543",1,41.83,-112.05
"1544",1,40.77,-111.93
"1545",1,40.58,-111.8
"1546",1,40.32,-111.65
"1547",1,39.73,-110.86
"1548",1,40.62,-111.75
"1549",1,41.14,-111.88
"1550",1,41.24,-111.95
"1551",1,45.77,-121.54
"1552",1,45.96,-122.56
"1553",1,45.96,-122.34
"1554",1,46.06,-122.2
"1555",1,44.29,-105.38
"1556",1,42.84,-105.78
"1557",1,41.76,-110.6
"1558",1,43.28,-122.4
"1559",1,46.06,-122.26
"1560",1,44.06,-121.31
"1561",1,48.06,-114.07
"1562",1,41.28,-112.23
"1563",1,41.74,-108.79
"1564",1,46.62,-122.92
"1565",1,39.82,-111.89
"1566",1,45.69,-120.18
"1567",1,40.33,-111.76
"1568",1,46.37,-117.78
"1569",1,45.78,-120.51
"1570",1,43.08,-105.86
"1571",1,43.03,-105.83
"1572",1,41.67,-106.02
"1573",1,41.94,-106.38
"1574",1,42.04,-106.16
"1575",1,45.58,-122.41
"1576",1,41.68,-105.99
"1577",1,40.33,-111.76
"1578",1,42.17,-120.36
"1579",1,42.17,-121.81
"1580",1,42.17,-121.81
"1581",1,46.65,-119.91
"1582",1,47.16,-119.9
"1583",1,46.98,-119.26
"1584",1,47.2,-119.29
"1585",1,46.88,-119.97
"1586",1,48.84,-117.29
"1587",1,40.06,-111.73
"1588",1,48.78,-117.41
"1589",1,39.86,-105.23
"1590",1,39.86,-105.23
"1591",1,41.83,-106.24
"1592",1,40.86,-105.03
"1593",1,40.99,-104.83
"1594",1,45.43,-122.23
"1595",1,45.27,-122.32
"1596",1,45.24,-122.28
"1597",1,44.61,-121.28
"1598",1,44.69,-121.23
"1599",1,45.48,-122.08
"1600",1,45.45,-122.15
"1601",1,45.69,-119.81
"1602",1,45.3,-122.35
"1603",1,45.35,-122.62
"1604",1,45.85,-119.67
"1605",1,46.17,-123.17
"1606",1,46.18,-123.17
"1607",1,45.12,-122.07
"1608",1,45.65,-120.6
"1609",1,46.18,-123.17
"1610",1,45.79,-119.8
"1611",1,45.27,-122.77
"1612",1,42.64,-114.56
"1613",1,47.52,-111.26
"1614",1,47.55,-111.15
"1615",1,46.99,-112.01
"1616",1,46.77,-111.89
"1617",1,45.78,-108.48
"1618",1,47.58,-111.06
"1619",1,47.54,-111.19
"1620",1,47.57,-111.12
"1621",1,47.59,-115.36
"1622",1,47.68,-114.24
"1623",1,45.49,-111.63
"1624",1,45.88,-106.61
"1625",1,45.24,-109.73
"1626",1,45.57,-120.57
"1627",1,37.7,-102.67
"1628",1,45.57,-120.6
"1629",1,45.9,-120.29
"1630",1,37.67,-102.82
"1631",1,45.74,-120.13
"1632",1,45.52,-120.58
"1633",1,45.48,-120.53
"1634",1,45.93,-120.29
"1635",1,45.67,-120.22
"1636",1,45.87,-120.3
"1637",1,42.2,-120.36
"1638",1,37.69,-105.93
"1639",1,42.22,-121.78
"1640",1,45.6,-120.24
"1641",1,40.24,-111.66
"1642",1,39.67,-105
"1643",1,39.66,-105.71
"1644",1,37.46,-105.85
"1645",1,39.81,-104.96
"1646",1,38.21,-104.58
"1647",1,39.69,-105.7
"1648",1,39.74,-105.02
"1649",1,40.02,-105.2
"1650",1,40.49,-107.19
"1651",1,37.86,-107.88
"1652",1,37.52,-107.78
"1653",1,40.22,-103.68
"1654",1,41,-104.81
"1655",1,40.09,-104.8
"1656",1,40.24,-104.87
"1657",1,40.09,-104.6
"1658",1,39.74,-104.68
"1659",1,47.08,-122.36
"1660",1,48.46,-122.43
"1661",1,46.95,-121.48
"1662",1,46.99,-122.17
"1663",1,48.54,-121.74
"1664",1,47.54,-121.84
"1665",1,48.65,-121.69
"1666",1,48.89,-122.75
"1667",1,47.54,-121.84
"1668",1,48.75,-122.49
"1669",1,48.99,-122.27
"1670",1,47.24,-122.22
"1671",1,48.83,-122.69
"1672",1,46.14,-122.99
"1673",1,45.81,-120.83
"1674",1,46.43,-117.82
"1675",1,46.55,-117.82
"1676",1,47.03,-120.2
"1677",1,47.8,-116.87
"1678",1,47.47,-123.12
"1679",1,40.11,-108.71
"1680",1,45.76,-107.6
"1681",1,43.08,-123.41
"1682",1,47.7,-121.78
"1683",1,48.73,-121.07
"1684",1,47.42,-121.78
"1685",1,48.68,-121.24
"1686",1,48.72,-121.14
"1687",1,48.67,-121.25
"1688",1,48.99,-117.35
"1689",1,48.95,-117.8
"1690",1,41.54,-109.13
"1691",1,42.63,-114.54
"1692",1,46.97,-123.78
"1693",1,48.45,-122.44
"1694",1,48.01,-122.19
"1695",1,42.91,-112.53
"1696",1,47.91,-121.81
"1697",1,47.78,-121.78
"1698",1,42.49,-114.31
"1699",1,40.17,-111.5
"1700",1,40.18,-111.62
"1701",1,37.4,-102.62
"1702",1,37.11,-113.57
"1703",1,37.04,-113.63
"1704",1,37.11,-113.52
"1705",1,40.08,-111.6
"1706",1,46.8,-122.31
"1707",1,46.83,-122.32
"1708",1,46.54,-122.43
"1709",1,46.5,-122.59
"1710",1,47.37,-123.16
"1711",1,47.42,-123.22
"1712",1,47.28,-122.39
"1713",1,47.38,-123.61
"1714",1,44.96,-116.39
"1715",1,40.41,-104.68
"1716",1,40.44,-104.69
"1717",1,46.76,-122.86
"1718",1,39.81,-104.96
"1719",1,46.78,-122.72
"1720",1,39.76,-105.21
"1721",1,37.18,-104.49
"1722",1,47.44,-121.69
"1723",1,43.72,-105.5
"1724",1,46.51,-116.3
"1725",1,48.18,-117
"1726",1,45.64,-121.94
"1727",1,44.75,-122.28
"1728",1,44.13,-122.24
"1729",1,44.72,-122.25
"1730",1,43.92,-122.81
"1731",1,44.45,-122.55
"1732",1,43.71,-122.42
"1733",1,45.71,-120.69
"1734",1,43.92,-122.75
"1735",1,45.62,-121.12
"1736",1,45.93,-119.3
"1737",1,48,-119.64
"1738",1,46.25,-118.88
"1739",1,46.56,-118.54
"1740",1,46.58,-118.03
"1741",1,48.41,-115.32
"1742",1,42.67,-122.68
"1743",1,46.66,-117.43
"1744",1,44.41,-122.67
"1745",1,45.81,-120.66
"1746",1,44.29,-105.38
"1747",1,44.28,-105.38
"1748",1,44.29,-105.39
"1749",1,43.97,-104.41
"1750",1,44.29,-105.38
"1751",1,44.29,-105.38
"1752",1,44.29,-105.38
"1753",1,48.01,-106.41
"1754",1,41.75,-111.81
"1755",1,47.65,-122.3
"1756",1,48.55,-117.92
"1757",1,41.71,-106.1
"1758",1,45.29,-120.28
"1759",1,44.77,-121.23
"1760",1,46.09,-118.26
"1761",1,44.72,-121.25
"1762",1,46.6,-121.66
"1763",1,46.47,-119.33
"1764",1,48.62,-118.11
"1765",1,48.09,-116.06
"1766",1,47.96,-115.73
"1767",1,47.71,-116.96
"1768",1,47.84,-117.84
"1769",1,46.1,-119.1
"1770",1,47.83,-117.92
"1771",1,47.77,-117.54
"1772",1,47.79,-116.92
"1773",1,45.85,-119.67
"1774",1,47.7,-117.15
"1775",1,47.66,-117.42
"1776",1,47.66,-117.43
"1777",1,47.74,-117.37
"1778",1,41.14,-111.83
"1779",1,40.79,-111.4
"1780",1,41.3,-111.59
"1781",1,47.63,-117.5
"1782",1,46.95,-123.76
"1783",1,46.13,-122.99
"1784",1,40.58,-111.66
"1785",1,46.6,-120.68
"1786",1,46.69,-120.74
"1787",1,40.13,-102.74
"1788",1,45.81,-108.43
"1789",1,46.73,-117.17
"1790",1,46.73,-117.15
"1791",1,46.73,-117.16
"1792",1,40.01,-105.27
"1793",1,47.72,-122.94
"1794",1,45.71,-121.47
"1795",1,42.95,-114.46
"1796",1,44.05,-123.07
"1797",1,43.61,-116.58
"1798",1,41.78,-107.11
"1799",1,45.56,-122.49
"1800",1,48.09,-122.8
"1801",1,37.38,-107.58
"1802",1,37.14,-107.79
"1803",1,46.16,-123.41
"1804",1,41.11,-111.96
"1805",1,38.24,-108.51
"1806",1,40.46,-107.59
"1807",1,40.1,-104.77
"1808",1,39.94,-104.68
"1809",1,42.59,-114.44
"1810",1,37.19,-113.36
"1811",1,41.29,-110.48
"1812",1,41.27,-110.55
"1813",1,40.07,-111.58
"1814",1,48.21,-104.4
"1815",1,48.21,-104.4
"1816",1,40.99,-102.85
"1817",1,41.29,-110.56
"1818",1,40.09,-109.29
"1819",1,44.7,-123.22
"1820",1,43.96,-123
"1821",1,40.06,-111.73
"1822",1,44.49,-121.3
"1823",1,42.84,-114.27
"1824",1,42.48,-114.38
"1825",1,47.68,-117.33
"1826",1,42.62,-114.53
"1827",1,45.29,-122.96
"1828",1,40.71,-112.12
"1829",1,48.4,-119.51
"1830",1,46.16,-123.41
"1831",1,45.93,-118.59
"1832",1,46.97,-123.48
"1833",1,40.94,-103.02
"1834",1,46.57,-109.73
"1835",1,43.42,-111.86
"1836",1,40.09,-104.89
"1837",1,45.65,-119.99
"1838",1,46.95,-120.15
"1839",1,45.22,-116.32
"1840",1,42.56,-114.06
"1841",1,42.59,-114.07
"1842",1,42.61,-113.68
"1843",1,42.95,-115.29
"1844",1,42.36,-122.9
"1845",1,40.89,-104.02
"1846",1,43.25,-112.5
"1847",1,42.51,-113.6
"1848",1,42.18,-114.6
"1849",1,42.21,-114.7
"1850",1,42.22,-114.49
"1851",1,42.21,-114.34
"1852",1,42.54,-113.6
"1853",1,42.89,-114.26
"1854",1,42.43,-113.36
"1855",1,42.55,-113.45
"1856",1,42.2,-114.64
"1857",1,42.1,-113.38
"1858",1,44.02,-117.47
"1859",1,42.63,-114.66
"1860",1,39.65,-106.95
"1861",1,39.65,-104.7
"1862",1,45.63,-120.25
"1863",1,45.16,-123.25
"1864",1,42.86,-114.95
"1865",1,42.38,-122.77
"1866",1,47.33,-116.89
"1867",1,37.69,-105.88
"1868",1,40.79,-111.9
"1869",1,45.78,-108.49
"1870",1,40.24,-103.63
"1871",1,48.32,-111.1
"1872",1,40.95,-103.16
"1873",1,42.1,-123.68
"1874",1,40.95,-103.14
"1875",1,45.07,-117.81
"1876",1,43.05,-115.48
"1877",1,43.03,-115.47
"1878",1,45.82,-120.35
"1879",1,47.46,-122.04
"1880",1,46.74,-119.11
"1881",1,47.5,-119.29
"1882",1,47.62,-119.3
"1883",1,46.5,-119.1
"1884",1,46.38,-119.25
"1885",1,43.47,-111.84
"1886",1,40.95,-103.78
"1887",1,44.77,-122.61
"1888",1,40.67,-112.03
"1889",1,39.84,-104.67
"1890",1,43.78,-124.24
"1891",1,45.67,-120.32
"1892",1,45.68,-120.23
"1893",1,47.14,-120.69
"1894",1,44.98,-108.84
"1895",1,41.83,-106.24
"1896",1,38.27,-104.62
"1897",1,38.28,-104.53
"1898",1,38.05,-103.71
"1899",1,38.43,-105.25
"1900",1,42.84,-115.04
"1901",1,42.88,-115.02
"1902",1,45.68,-119.94
"1903",1,37.78,-104.47
"1904",1,46.43,-116.97
"1905",1,41.14,-105
"1906",1,44.06,-122.96
"1907",1,40.75,-112.03
"1908",1,48.51,-112.1
"1909",1,48.53,-112.19
"1910",1,41.13,-105.03
"1911",1,43.01,-106
"1912",1,42.89,-106.22
"1913",1,47.27,-122.43
"1914",1,41.88,-106.37
"1915",1,42.88,-114.97
"1916",1,45.94,-118.58
"1917",1,40.59,-105.15
"1918",1,45.79,-120.25
"1919",1,45.72,-120.83
"1920",1,40.74,-102.77
"1921",1,37.5,-102.59
"1922",1,47.5,-111.44
"1923",1,42.49,-113.93
"1924",1,42.44,-113.91
"1925",1,42.46,-114.02
"1926",1,42.84,-114.99
"1927",1,42.69,-115
